10024
442
10001
50000
50001
149
10932
207
1297
147
1277
50002
10949
50003
80
11097
181
250
180
96
10098
3013
50004
10833
10591
11038
10029
1166
3
50007
120
10566
10388
50098
742
50008
11113
10837
448
10920
247
10573
50009
10181
105
52
50010
49
10121
151
11
10911
16
489
50011
10565
14
77
10257
360
41
30
10712
10672
496
1157
1318
65
47
456
10953
500
10089
678
50012
488
50013
50014
10671
10709
63
43
428
50015
10324
172
11104
50016
1301
10099
10728
449
31
1302
148
50017
10846
1352
50018
11142
1303
136
42
50019
457
119
89
163
66
50020
50021
10764
50022
825
10227
50023
680
458
10921
1305
50024
144
10824
50089
799
50025
10
10006
10017
10523
50027
50028
439
10524
10014
10004
29
10665
50029
10525
50030
50031
50032
10716
319
24
750
10182
776
10056
1307
459
50033
101
50034
10101
62
50087
92
254
10915
460
10267
10016
50035
59
10868
10015
10676
54
50099
979
461
10502
71
158
33
10341
70
10601
451
255
88
217
485
10603
436
50036
60
10690
10663
669
10322
10668
218
10012
462
50037
11072
10754
10546
2
431
329
81
248
72
10088
55
10652
50038
716
17
196
252
777
687
670
10839
195
50039
50040
50041
1172
50088
1313
405
10144
10808
1358
107
10890
306
11042
10713
50042
10858
10180
48
50043
10321
130
124
10191
10964
361
246
11055
903
10781
671
78
10718
34
661
399
18
50045
10480
1314
11160
464
440
830
85
50046
50047
185
1106
50048
35
253
11134
50049
10002
10233
56
10719
6
10436
95
40
10223
249
4
10861
133
362
467
50051
10065
1359
11171
877
692
10606
10512
121
152
50052
470
201
11066
803
10035
10022
11018
50053
804
328
37
134
206
50054
50055
1319
10930
50056
50057
50058
15
50059
10086
123
127
219
472
50060
142
1320
1189
1321
1357
481
1342
561
64
129
10438
67
10237
12
696
11170
113
10611
308
50063
76
11189
75
11101
5
766
10231
10783
10612
50064
674
10337
631
50065
10543
806
11117
839
38
44
50066
57
10385
10489
1335
50067
10950
10193
10080
9
166
566
165
402
10003
100
10720
23
493
10556
32
10241
1344
11161
10069
10383
50068
10142
50069
377
10246
10563
1027
10621
10005
10340
10230
10517
135
768
10518
50
110
150
10739
313
1
126
1258
10189
50100
50071
11221
10708
1156
19
10805
50073
10807
69
10581
10830
39
10515
1365
1327
10249
10956
475
50102
10007
482
833
10557
498
10650
1348
10798
665
50075
50076
50077
657
199
21
50078
36
26
83
10814
312
10582
1286
50090
140
50079
11095
1338
79
10255
318
13
10251
10757
10620
706
705
191
10381
50081
1275
50082
10977
477
178
50084
11206
1349
104
895
86
50085
50086
50103
533
50105
50111
50112
50113
50114
50115
11196
81
553
50245
511
525
50392
50388
50387
50386
50385
50389
50390
50391
50376
50357
50348
50346
50331
50330
50329
50322
50248
50247
50246
50245
50243
50244
50242
50241
50236
50400
50401
50399
50398
50116
50402
50403
50404
50405
50406
50407
50408
50154
50410
50409
50411
50412
524
50413
50414
50415
50416
50417
50418
50419
50091
539
913
647
552
555
558
576
577
579
1049
50422
50421
50420
50423
50424
50425
50426
50427
50428
50429
50430
50431
50433
50434
50435
50436
50437
50438
50439
50440
50441
50442
10706
50443
50445
50446
50448
50449
50550
50551
50552
50553
50555
50556
